0.575 -0.531 -0.416 0.132 
0.178 0.359 -0.205 0.005 
-0.024 0.578 0.494 -0.126 
0.546 -0.067 -0.284 -0.173 
0.091 -0.095 -0.224 -0.002 
0.784 0.02 -0.318 -0.399 
-0.101 -0.581 -0.767 0.065 
-0.803 -0.066 0.051 -0.082 
0.612 -0.341 -0.044 -0.177 
-0.328 0.333 0.184 0.844 
-0.286 -0.493 0.674 0.404 
0.329 0.051 -0.324 -0.668 
0.223 -0.052 0.079 -0.42 
0.533 -0.748 0.208 0.197 
0.559 -0.655 0.174 0.003 
0.318 0.531 -0.277 0.721 
-0.853 0.357 -0.123 0.148 
0.227 -0.404 -0.562 -0.298 
-0.475 -0.31 0.445 0.358 
-0.115 0.431 -0.523 0.046 
0.132 -0.382 0.12 0.579 
-0.036 0.498 -0.707 0.033 
0.273 -0.231 0.351 0.553 
-0.045 -0.457 -0.471 -0.611 
0.164 0.285 -0.162 -0.534 
0.208 -0.939 0.22 -0.159 
0.766 0.396 -0.365 -0.115 
0.564 0.529 -0.127 -0.345 
0.52 0.624 0.182 0.156 
-0.265 -0.005 0.844 0.411 
0.152 -0.569 -0.403 0.574 
-0.237 -0.704 0.359 -0.282 
-0.64 -0.18 0.141 -0.26 
-0.05 0.463 -0.065 -0.112 
-0.157 -0.179 -0.283 -0.488 
0.448 0.198 0.461 -0.355 
-0.022 -0.877 -0.05 0.449 
-0.471 0.809 -0.212 0.063 
0.459 -0.38 -0.397 -0.325 
0.181 0.582 0.279 0.616 
0.324 0.448 -0.426 0.166 
0.22 -0.164 0.804 0.393 
-0.597 0.28 0.641 -0.366 
0.469 -0.393 0.031 0.78 
0.367 0.411 -0.496 0.393 
0.137 0.513 0.5 0.136 
0.61 0.001 -0.16 -0.758 
0.611 0.537 -0.497 0.273 
0.127 0.052 0.261 0.632 
-0.026 -0.257 -0.862 0.212 
-0.573 -0.366 0.314 -0.607 
0.197 -0.032 0.223 0.27 
0.013 -0.717 -0.627 -0.258 
-0.533 0.093 -0.674 -0.001 
0.548 -0.422 -0.321 0.107 
0.438 0.377 -0.722 -0.365 
-0.019 0.351 -0.785 -0.185 
0.233 0.047 -0.182 0.716 
0.131 0.77 -0.451 -0.323 
0.036 0.622 -0.369 -0.25 
0.216 -0.747 0.138 -0.199 
0.474 -0.815 -0.1 0.236 
0.228 0.287 -0.773 0.212 
0.606 0.121 -0.578 0.215 
0.692 -0.381 0.267 0.005 
-0.861 -0.026 -0.123 0.015 
-0.555 0.244 -0.162 -0.656 
-0.539 0.093 -0.229 -0.619 
0.793 0.107 0.275 0.134 
0.22 -0.472 -0.448 0.174 
-0.106 0.173 -0.6 -0.07 
-0.343 0.711 0.178 -0.078 
0.613 -0.322 -0.382 0.577 
0.237 -0.142 0.091 0.906 
0.151 -0.111 0.422 -0.053 
-0.332 0.137 -0.03 0.521 
0.718 0.6 -0.014 -0.183 
-0.203 -0.178 0.331 -0.512 
0.208 0.304 -0.902 0.051 
-0.043 -0.39 0.668 -0.524 
0.417 0.391 -0.001 0.117 
-0.128 -0.148 0.079 0.205 
-0.41 0.407 -0.748 0.084 
-0.067 -0.55 0.587 -0.451 
-0.45 -0.647 0.329 0.265 
0.384 0.251 -0.416 0.474 
0.182 0.701 -0.103 0.138 
-0.177 0.656 -0.337 0.538 
0.471 -0.323 -0.264 -0.098 
0.041 -0.393 0.114 -0.4 
0.105 0.867 0.071 0.089 
-0.512 -0.492 -0.174 0.276 
0.025 0.189 -0.177 -0.42 
0.157 -0.181 0.082 -0.675 
0.772 -0.043 0.393 0.194 
-0.348 -0.143 -0.261 -0.76 
-0.52 -0.152 0.128 0.288 
0.447 0.442 -0.603 0.162 
0.473 0.653 -0.389 -0.41 
-0.584 0.219 -0.256 0.595 
0.612 0.093 0.334 -0.607 
0.434 0.697 0.151 -0.233 
-0.082 0.074 -0.496 0.673 
0.137 0.072 -0.163 0.235 
0.496 -0.183 0.644 -0.501 
0.456 0.067 0.509 0.643 
-0.322 -0.255 0.149 -0.157 
0.154 0.781 0.435 -0.218 
-0.203 0.754 -0.139 0.369 
-0.281 -0.757 -0.259 0.075 
-0.706 -0.098 -0.57 0.256 
0.651 0.209 0.371 0.267 
0.178 -0.542 0.019 -0.044 
-0.77 0.104 -0.328 -0.103 
-0.271 -0.387 -0.409 0.093 
0.125 0.628 0.711 -0.041 
-0.373 0.012 -0.149 -0.196 
0.281 0.385 0.124 0.568 
-0.054 -0.06 0.376 0.845 
-0.557 -0.011 0.042 0.022 
0.189 -0.513 0.078 -0.349 
0.098 -0.287 0.831 -0.194 
0.681 0.005 0.658 -0.253 
-0.847 0.386 -0.059 0.07 
0.498 -0.616 -0.39 -0.236 
-0.394 0.764 0.044 -0.156 
0.136 -0.242 -0.841 0.147 
-0.339 -0.109 0.019 0.689 
0.089 -0.15 0.206 0.509 
0.514 0.461 -0.342 0.488 
0.186 -0.525 -0.725 0.349 
0.294 0.003 0.026 0.029 
0.834 -0.249 -0.128 -0.17 
-0.041 -0.694 0.364 0.338 
0.19 0.427 -0.285 -0.162 
-0.076 -0.236 -0.357 -0.225 
0 -0.83 0.009 0.039 
-0.197 0.334 -0.462 -0.519 
0.784 -0.408 0.003 0.187 
-0.86 0.361 0.267 0.086 
-0.265 -0.554 -0.677 0.267 
0.14 -0.522 0.34 -0.304 
-0.182 0.59 0.675 -0.129 
0.109 0.137 0.421 0.813 
-0.614 0.088 0.206 0.65 
0.942 -0.015 -0.182 -0.169 
0.048 -0.417 -0.431 0.49 
-0.067 -0.112 -0.232 -0.817 
-0.074 -0.695 -0.279 0.046 
-0.269 0.185 0.568 0.199 
0.068 -0.383 -0.194 0.662 
-0.482 0.051 -0.177 -0.261 
-0.608 0.48 0.136 0.173 
-0.272 -0.011 0.724 -0.554 
0.203 0.247 0.195 -0.115 
-0.083 -0.214 0.839 0.426 
0.384 0.449 0.104 -0.741 
-0.196 0.652 -0.148 -0.096 
-0.895 0.026 -0.083 -0.062 
0.464 0.556 0.462 -0.503 
0.63 -0.5 -0.084 -0.452 
-0.078 0.778 -0.432 -0.053 
0.239 0.208 -0.47 0.14 
0.308 -0.01 0.709 0.2 
-0.531 0.146 0.18 0.097 
0.595 -0.469 0.195 0.554 
0.381 0.384 -0.455 0.216 
-0.298 0.346 -0.392 0.741 
0.572 -0.073 -0.209 0.49 
-0.525 0.11 -0.741 0.001 
0.121 0.287 -0.347 -0.02 
0.706 -0.07 0.418 0.531 
0.012 0.24 0.506 -0.214 
0.226 -0.357 -0.808 0.304 
-0.723 -0.065 0.179 0.447 
-0.092 0.387 -0.636 -0.594 
-0.142 -0.584 0.385 0.039 
-0.422 0.56 0.281 -0.199 
-0.362 -0.024 0.323 -0.007 
-0.28 -0.156 -0.51 0.103 
-0.133 0.414 0.424 -0.234 
-0.182 -0.36 -0.164 0.404 
-0.383 0.737 0.045 -0.133 
0.074 -0.322 -0.228 0.049 
0.033 0.358 0.63 0.129 
0.068 0.196 -0.056 0.359 
0.407 0.697 -0.061 -0.076 
-0.074 -0.962 0.05 -0.107 
-0.38 0.058 0.655 -0.046 
-0.48 -0.716 0.158 -0.384 
0.687 0.349 0.002 -0.532 
0.141 -0.085 -0.584 -0.142 
-0.337 -0.611 0.003 -0.576 
-0.24 0.619 -0.369 0.07 
-0.166 -0.254 -0.213 -0.051 
0.286 0.022 -0.363 -0.157 
0.187 0.871 0.024 0.065 
-0.391 0.078 0.389 0.035 
-0.253 0.489 0.102 0.497 
-0.024 0.066 -0.157 -0.016 
0.18 0.213 -0.022 -0.202 
0.106 -0.637 0.712 0.252 
-0.588 0.204 0.367 0.318 
-0.061 -0.395 -0.461 -0.402 
0.282 -0.28 -0.307 0.825 
-0.508 0.056 -0.575 0.077 
0.022 -0.227 0.183 -0.121 
0.039 -0.247 -0.021 -0.318 
0.628 0.161 -0.387 -0.046 
-0.649 0.351 -0.18 0.355 
0.504 -0.362 0.685 -0.208 
0.324 -0.12 -0.395 -0.26 
-0.57 -0.642 -0.066 0.481 
-0.022 0.809 0.039 -0.153 
0.176 0.54 0.122 0.547 
-0.379 0.333 0.098 -0.823 
-0.62 0.24 0.55 0.398 
0.65 -0.421 -0.071 -0.046 
-0.181 -0.176 0.604 0.338 
-0.33 -0.088 -0.244 -0.77 
-0.029 0.514 0.536 0.354 
0.334 0.106 0.331 0.079 
-0.329 0.527 -0.486 0.261 
-0.416 -0.107 -0.015 0.224 
-0.195 0.106 0.372 0.828 
0.154 0.154 0.107 -0.268 
-0.293 0.183 0.31 0.255 
0.235 -0.178 -0.638 0.71 
0.105 0.355 0.481 0.314 
0.903 -0.282 -0.139 0.125 
0.243 -0.108 -0.417 0.285 
-0.675 -0.041 0.404 0.154 
0.065 0.448 0.303 0.248 
0.427 0.2 0.209 0.165 
0.811 -0.366 0.118 0.343 
0.202 -0.519 0.4 -0.309 
0.074 0.052 -0.15 0.687 
-0.228 -0.234 -0.046 -0.38 
-0.669 -0.485 -0.333 -0.038 
0.242 0.319 0.401 -0.192 
-0.53 0.6 -0.126 -0.526 
-0.187 0.196 -0.221 -0.677 
-0.024 0.752 -0.3 -0.434 
-0.824 -0.155 0.503 -0.198 
0.433 0.529 0.017 -0.481 
0.237 -0.004 0.352 0.289 
-0.256 0 0.532 0.558 
-0.212 0.329 0.477 -0.421 
0.449 -0.333 -0.165 -0.082 
0.502 0.238 -0.055 -0.21 
0.001 -0.633 0.264 -0.678 
0.645 -0.324 0.042 0.437 
0.287 -0.396 0.202 -0.021 
-0.577 0.186 -0.416 0.673 
-0.78 0.048 0.346 -0.021 
-0.408 -0.706 0.432 -0.246 
0.922 -0.031 -0.14 -0.264 
-0.549 -0.604 0.002 0.375 
-0.406 0.301 0.506 0.426 
-0.275 0.778 0.038 -0.452 
0.219 -0.094 0.358 0.192 
-0.331 0.146 -0.047 0.608 
0.258 -0.299 0.116 0.462 
-0.673 0.282 -0.245 -0.112 
-0.799 -0.424 0.087 -0.364 
0.356 0.211 0.568 -0.487 
-0.204 0.104 -0.249 -0.504 
-0.101 0.141 -0.358 -0.546 
-0.373 0.372 -0.467 -0.409 
0.135 -0.568 0.094 -0.054 
0.379 0.776 -0.232 0.234 
0.051 0.413 -0.354 -0.75 
0.172 0.2 0.068 0.739 
-0.214 0.594 -0.489 -0.149 
0.552 -0.621 0.525 -0.044 
-0.237 -0.615 0.072 -0.199 
0.364 -0.672 0.284 0.517 
-0.211 0.226 -0.546 0.17 
-0.018 -0.484 -0.643 -0.017 
0.072 -0.878 -0.356 -0.028 
0.125 -0.189 0.008 0.869 
-0.177 0.518 0.565 -0.5 
-0.208 0.586 -0.431 0.514 
-0.678 -0.269 0.218 0.195 
0.193 0.583 0.545 -0.122 
0.238 -0.541 0.313 -0.358 
-0.312 -0.516 0.051 -0.753 
0.162 0.012 0.415 0.389 
0.542 -0.021 0.069 -0.783 
0.502 -0.006 0.452 0.645 
0.288 -0.214 0.586 -0.239 
-0.209 -0.105 -0.723 0.128 
0.331 -0.161 0.562 0.032 
-0.189 -0.622 0.432 -0.45 
0.539 0.551 -0.292 -0.228 
0.707 -0.023 0.341 0.009 
0.031 0.431 0.39 -0.301 
-0.592 0.624 0.394 0.307 
-0.557 0.046 0.369 -0.445 
-0.094 0.377 -0.525 0.614 
-0.126 -0.446 -0.677 0.517 
0.214 0.321 -0.461 0.736 
-0.37 0.091 -0.372 -0.265 
-0.328 0.071 -0.223 -0.236 
0.475 -0.205 -0.755 -0.043 
0.122 0.578 0.02 0.041 
0.216 0.228 0.377 -0.774 
0.016 0.356 0.295 -0.578 
-0.605 -0.695 -0.136 0.319 
-0.057 0.557 0.501 -0.594 
0.42 0.158 0.504 0.155 
-0.306 -0.19 -0.594 -0.484 
-0.677 0.213 -0.093 0.551 
0.301 0.678 -0.138 0.091 
0.134 -0.646 -0.006 -0.494 
0.231 -0.415 0.68 -0.442 
-0.3 -0.184 0.088 0.294 
0.01 0.812 0.103 -0.206 
-0.405 -0.174 0.627 0.04 
-0.055 -0.081 -0.856 0.49 
-0.404 0.269 -0.353 -0.78 
-0.146 -0.33 -0.465 0.408 
-0.107 0.42 0.206 -0.209 
-0.164 0.54 0.064 0.769 
0.516 -0.018 0.338 0.484 
-0.072 -0.515 -0.436 -0.064 
0.352 0.09 -0.05 0.083 
0.731 -0.145 -0.39 0.375 
-0.114 0.581 -0.438 -0.548 
-0.085 -0.053 -0.646 -0.24 
-0.192 -0.335 -0.174 -0.467 
-0.1 -0.698 -0.016 -0.263 
-0.06 -0.392 -0.68 0.38 
0.636 0.017 -0.438 -0.116 
-0.02 -0.217 0.686 0.348 
-0.154 -0.397 -0.524 -0.529 
0.568 -0.312 0.119 -0.487 
0.66 -0.518 -0.511 -0.188 
0.23 -0.795 0.472 0.05 
-0.258 0.194 0.39 -0.515 
0.549 -0.388 0 0.388 
0.142 -0.44 -0.336 0.162 
0.84 0.322 -0.091 0.081 
0.121 0.137 0.512 -0.339 
-0.331 0.029 -0.824 -0.214 
-0.297 -0.381 0.342 0.434 
-0.632 0.454 -0.055 -0.383 
-0.589 -0.102 -0.423 -0.466 
-0.069 0.044 0.038 0.188 
-0.054 0.747 -0.408 -0.24 
-0.039 0.001 0.827 -0.437 
0.384 0.063 0.669 -0.175 
-0.157 -0.897 -0.133 -0.12 
-0.135 -0.571 0.062 0.775 
-0.295 -0.165 -0.248 0.534 
-0.29 -0.317 0.104 0.862 
-0.379 -0.38 -0.141 -0.328 
-0.238 -0.328 -0.07 0.169 
0.305 0.229 0.423 0.704 
-0.09 -0.325 -0.51 0.437 
0.379 0.239 -0.83 -0.095 
-0.206 0.615 -0.199 0.187 
0.217 -0.176 -0.592 -0.29 
-0.599 0.446 -0.371 -0.276 
0.366 0.285 0.016 0.305 
-0.558 -0.12 -0.682 -0.056 
0.479 -0.012 0.582 0.31 
-0.626 0.196 -0.349 0.495 
-0.247 -0.035 -0.58 -0.523 
0.2 0.117 -0.845 0.177 
-0.723 0.085 0.02 -0.269 
-0.138 -0.237 0.378 0.47 
-0.274 0.276 -0.273 0.656 
-0.556 0.495 -0.051 0.152 
0.333 -0.189 0.193 0.159 
-0.415 0.003 0.004 -0.727 
-0.227 0.662 -0.079 0.067 
0.742 -0.196 0.278 -0.369 
0.626 0.023 -0.544 0.126 
-0.311 0.028 -0.53 -0.616 
0.649 -0.041 -0.476 -0.306 
0.059 -0.34 0.711 -0.098 
-0.486 -0.687 0.275 0.416 
0.196 -0.172 0.185 0.353 
-0.604 0.123 -0.605 0.008 
0.687 0.593 -0.27 -0.114 
0.307 0.47 0.04 0.498 
0.51 -0.096 0.222 0.745 
-0.274 0.645 0.472 0.126 
0.36 -0.17 -0.13 0.589 
-0.486 0.583 -0.128 -0.622 
-0.331 0.67 0.163 0.268 
0.147 -0.401 -0.264 -0.142 
0.198 0.946 -0.144 0.039 
0.867 0.059 -0.234 0.417 
-0.382 0.553 -0.056 0.017 
